_id,Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
28117,2023-10-09T18:00,1.380,2.076,5.957,8.333,152.89,23.490
28118,2023-10-09T18:30,1.366,2.219,5.873,8.696,144.10,23.490
28119,2023-10-09T19:00,1.392,2.451,6.130,9.091,154.03,23.440
28120,2023-10-09T19:30,1.373,2.384,5.997,8.696,150.60,23.440
28121,2023-10-09T20:00,1.355,2.605,6.087,9.524,134.52,23.440
28122,2023-10-09T20:30,1.369,2.388,6.111,7.692,140.23,23.400
28123,2023-10-09T21:00,1.403,2.259,6.064,9.524,138.12,23.440
28124,2023-10-09T21:30,1.337,2.022,6.142,8.000,145.94,23.440
28125,2023-10-09T22:00,1.315,2.292,5.966,8.333,135.48,23.440
28126,2023-10-09T22:30,1.249,2.127,6.017,8.333,148.23,23.400
28127,2023-10-09T23:00,1.320,2.095,6.362,8.696,130.21,23.310
28128,2023-10-09T23:30,1.307,2.567,6.159,8.000,149.64,23.220
28129,2023-10-10T00:00,1.273,2.037,6.351,8.696,151.04,23.220
28130,2023-10-10T00:30,1.332,2.787,6.195,8.696,139.97,23.170
28131,2023-10-10T01:00,1.365,2.494,6.413,7.692,142.25,23.170
28132,2023-10-10T01:30,1.259,2.302,6.247,8.696,136.71,23.220
28133,2023-10-10T02:00,1.325,2.116,6.379,8.333,150.78,23.170
28134,2023-10-10T02:30,1.309,2.168,6.377,7.407,134.43,23.220
28135,2023-10-10T03:00,1.314,2.390,6.215,7.692,132.67,23.260
28136,2023-10-10T03:30,1.311,1.989,6.535,8.000,129.86,23.260
28137,2023-10-10T04:00,1.195,1.861,6.165,8.000,131.00,23.260
28138,2023-10-10T04:30,1.363,2.293,6.590,8.333,139.97,23.220
28139,2023-10-10T05:00,1.289,2.133,6.320,8.696,149.81,23.220
28140,2023-10-10T05:30,1.265,1.902,6.489,10.000,131.53,23.220
28141,2023-10-10T06:00,1.202,1.773,6.408,10.526,151.39,23.260
28142,2023-10-10T06:30,1.210,2.297,6.050,7.692,139.44,23.260
28143,2023-10-10T07:00,1.127,1.745,6.469,7.143,146.21,23.260
28144,2023-10-10T07:30,1.206,1.743,6.641,7.692,140.85,23.260
28145,2023-10-10T08:00,1.230,2.474,6.432,8.000,163.09,23.310
28146,2023-10-10T08:30,1.235,1.863,6.942,9.091,151.22,23.400
28147,2023-10-10T09:00,1.246,2.134,6.480,7.692,129.24,23.490
28148,2023-10-10T09:30,1.272,2.037,6.984,9.524,144.98,23.670
28149,2023-10-10T10:00,1.205,2.189,6.576,9.091,146.21,23.900
28150,2023-10-10T10:30,1.235,1.946,6.877,8.696,145.68,24.040
28151,2023-10-10T11:00,1.241,2.115,6.825,7.407,139.09,23.900
28152,2023-10-10T11:30,1.115,1.721,6.857,11.765,155.09,23.990
28153,2023-10-10T12:00,1.275,2.352,7.217,11.765,159.66,23.900
28154,2023-10-10T12:30,1.179,1.762,7.120,10.526,146.47,24.040
28155,2023-10-10T13:00,1.169,2.037,6.822,13.333,156.58,24.080
28156,2023-10-10T13:30,1.149,1.835,7.110,8.333,128.45,24.080
28157,2023-10-10T14:00,1.240,2.099,7.370,9.091,153.15,24.170
28158,2023-10-10T14:30,1.179,1.857,7.269,9.091,152.80,24.270
28159,2023-10-10T15:00,1.171,1.938,7.181,8.333,151.22,24.080
28160,2023-10-10T15:30,1.214,2.117,7.467,8.333,126.08,23.810
28161,2023-10-10T16:00,1.109,1.931,6.849,9.091,145.07,23.990
28162,2023-10-10T16:30,1.152,2.248,6.331,9.091,145.59,23.990
28163,2023-10-10T17:00,1.116,1.851,6.230,14.286,156.76,23.850
28164,2023-10-10T17:30,1.166,1.779,6.008,11.111,150.69,23.810
28165,2023-10-10T18:00,1.274,2.156,6.380,10.526,150.60,23.720
28166,2023-10-10T18:30,1.187,2.086,5.949,15.385,150.78,23.630
28167,2023-10-10T19:00,1.192,2.155,6.060,12.500,148.76,23.540
28168,2023-10-10T19:30,1.225,2.043,6.212,15.385,158.25,23.540
28169,2023-10-10T20:00,1.294,2.028,6.757,12.500,155.09,23.490
28170,2023-10-10T20:30,1.287,2.199,6.533,14.286,150.87,23.670
28171,2023-10-10T21:00,1.292,2.476,6.493,10.526,147.53,23.670
28172,2023-10-10T21:30,1.265,2.513,6.679,10.526,147.70,23.760
28173,2023-10-10T22:00,1.189,1.954,6.673,10.000,153.86,23.810
28174,2023-10-10T22:30,1.232,2.481,6.794,14.286,153.42,23.760
28175,2023-10-10T23:00,1.165,2.055,6.690,14.286,154.56,23.760
28176,2023-10-10T23:30,1.151,1.953,6.795,12.500,154.30,23.760
28177,2023-10-11T00:00,1.155,1.842,6.845,14.286,157.11,23.760
28178,2023-10-11T00:30,1.234,2.160,7.158,14.286,152.89,23.760
28179,2023-10-11T01:00,1.288,2.183,7.532,14.286,153.94,23.760
28180,2023-10-11T01:30,1.256,2.030,7.456,15.385,150.43,23.720
28181,2023-10-11T02:00,1.175,1.940,7.321,14.286,151.48,23.670
28182,2023-10-11T02:30,1.180,1.949,7.095,13.333,151.22,23.720
28183,2023-10-11T03:00,1.188,2.158,7.221,14.286,152.19,23.670
28184,2023-10-11T03:30,1.131,1.850,6.906,14.286,149.90,23.670
28185,2023-10-11T04:00,1.186,1.847,7.466,13.333,159.31,23.670
28186,2023-10-11T04:30,1.189,1.761,7.191,14.286,148.41,23.630
28187,2023-10-11T05:00,1.173,2.098,7.104,13.333,147.88,23.630
28188,2023-10-11T05:30,1.170,1.933,7.369,14.286,147.79,23.630
28189,2023-10-11T06:00,1.168,2.359,6.984,14.286,153.15,23.630
28190,2023-10-11T06:30,1.276,2.062,7.385,12.500,148.05,23.630
28191,2023-10-11T07:00,1.225,1.773,7.479,14.286,150.96,23.630
28192,2023-10-11T07:30,1.226,1.901,7.183,14.286,148.14,23.630
28193,2023-10-11T08:00,1.189,2.050,7.484,13.333,153.77,23.630
28194,2023-10-11T08:30,1.172,1.928,7.326,12.500,152.45,23.630
28195,2023-10-11T09:00,1.188,1.822,7.644,13.333,150.43,23.670
28196,2023-10-11T09:30,1.190,1.731,7.890,14.286,150.34,23.670
28197,2023-10-11T10:00,1.289,2.026,8.377,13.333,150.96,23.670
28198,2023-10-11T10:30,1.218,1.908,8.223,12.500,152.45,23.850
28199,2023-10-11T11:00,1.210,1.700,7.985,13.333,153.59,23.900
28200,2023-10-11T11:30,1.208,1.645,7.946,13.333,151.75,24.040
28201,2023-10-11T12:00,1.153,1.769,7.723,13.333,155.53,24.130
28202,2023-10-11T12:30,1.191,1.661,7.887,13.333,155.35,24.080
28203,2023-10-11T13:00,1.120,2.139,7.879,12.500,158.43,24.170
28204,2023-10-11T13:30,1.210,2.191,7.852,14.286,157.11,24.220
28205,2023-10-11T14:00,1.216,2.325,7.722,13.333,147.53,24.310
28206,2023-10-11T14:30,1.096,1.859,6.971,14.286,155.88,24.310
28207,2023-10-11T15:00,1.173,2.092,7.456,13.333,160.01,24.220
28208,2023-10-11T15:30,1.176,1.762,7.161,13.333,157.55,24.040
28209,2023-10-11T16:00,1.204,2.043,7.171,14.286,157.90,23.990
28210,2023-10-11T16:30,1.209,2.107,6.626,14.286,159.83,23.900
28211,2023-10-11T17:00,1.152,2.225,6.235,13.333,156.41,23.810
28212,2023-10-11T17:30,1.177,2.394,6.079,13.333,154.03,23.760
28213,2023-10-11T18:00,1.235,1.948,6.300,14.286,160.63,23.720
28214,2023-10-11T18:30,1.164,1.923,6.021,13.333,152.10,23.670
28215,2023-10-11T19:00,1.105,2.017,5.873,13.333,154.38,23.670
28216,2023-10-11T19:30,1.057,1.931,5.531,13.333,152.01,23.760
28217,2023-10-11T20:00,1.211,2.143,6.327,13.333,152.71,23.580
28218,2023-10-11T20:30,1.179,2.143,6.332,13.333,157.64,23.490
28219,2023-10-11T21:00,1.186,1.873,6.235,13.333,160.19,23.490
28220,2023-10-11T21:30,1.171,2.064,6.645,11.765,156.76,23.490
28221,2023-10-11T22:00,1.230,2.171,7.019,11.765,155.61,23.490
28222,2023-10-11T22:30,1.214,1.867,7.211,12.500,157.11,23.440
28223,2023-10-11T23:00,1.264,1.763,8.201,12.500,150.78,23.490
28224,2023-10-11T23:30,1.238,1.871,7.611,11.765,162.47,23.580
28225,2023-10-12T00:00,1.320,1.980,7.500,11.765,154.21,23.540
28226,2023-10-12T00:30,1.276,2.422,7.587,12.500,153.33,23.440
28227,2023-10-12T01:00,1.254,2.111,7.676,11.111,163.17,23.400
28228,2023-10-12T01:30,1.288,2.309,7.878,14.286,145.15,23.440
28229,2023-10-12T02:00,1.300,2.278,7.680,12.500,149.90,23.490
28230,2023-10-12T02:30,1.280,1.935,8.444,11.765,156.05,23.490
28231,2023-10-12T03:00,1.341,1.963,8.940,14.286,135.39,23.540
28232,2023-10-12T03:30,1.291,2.098,8.729,10.526,167.48,23.580
28233,2023-10-12T04:00,1.314,1.937,8.641,11.765,147.35,23.580
28234,2023-10-12T04:30,1.299,2.119,8.691,11.111,153.06,23.580
28235,2023-10-12T05:00,1.295,1.973,7.673,11.111,164.58,23.310
28236,2023-10-12T05:30,1.256,2.189,7.189,13.333,154.38,23.130
28237,2023-10-12T06:00,1.262,2.052,7.880,13.333,143.75,23.260
28238,2023-10-12T06:30,1.224,2.137,7.713,11.111,154.74,23.260
28239,2023-10-12T07:00,1.246,2.588,7.767,12.500,150.78,23.310
28240,2023-10-12T07:30,1.327,2.598,8.745,14.286,153.77,23.440
28241,2023-10-12T08:00,1.380,2.203,8.582,14.286,155.09,23.490
28242,2023-10-12T08:30,1.281,2.157,9.190,14.286,153.15,23.490
28243,2023-10-12T09:00,1.269,2.028,8.679,14.286,161.15,23.580
28244,2023-10-12T09:30,1.298,2.311,9.172,14.286,155.61,23.630
28245,2023-10-12T10:00,1.278,2.192,9.046,14.286,152.98,23.760
28246,2023-10-12T10:30,1.139,1.923,8.660,14.286,159.66,23.760
28247,2023-10-12T11:00,1.265,2.080,8.629,14.286,152.19,23.810
28248,2023-10-12T11:30,1.179,1.859,8.834,13.333,152.19,23.850
28249,2023-10-12T12:00,1.180,2.202,8.797,11.765,156.41,23.850
28250,2023-10-12T12:30,1.261,2.080,9.623,12.500,138.47,24.360
28251,2023-10-12T13:00,1.196,2.385,8.941,13.333,140.58,24.360
28252,2023-10-12T13:30,1.275,1.971,9.811,13.333,144.01,24.400
28253,2023-10-12T14:00,1.218,2.200,9.214,14.286,140.67,24.400
28254,2023-10-12T14:30,1.247,1.955,9.020,13.333,133.28,24.360
28255,2023-10-12T15:00,1.177,1.882,7.430,13.333,134.96,24.310
28256,2023-10-12T15:30,1.157,1.949,7.254,14.286,125.81,24.220
28257,2023-10-12T16:00,1.246,1.926,7.132,13.333,134.43,24.170
28258,2023-10-12T16:30,1.029,1.809,6.485,14.286,120.89,24.170
28259,2023-10-12T17:00,1.110,1.956,6.183,14.286,122.82,24.080
28260,2023-10-12T17:30,1.123,1.900,5.705,13.333,131.70,24.080
28261,2023-10-12T18:00,1.054,2.047,5.619,12.500,136.19,23.990
28262,2023-10-12T18:30,1.081,1.801,5.623,13.333,132.93,23.990
28263,2023-10-12T19:00,1.026,2.089,5.376,13.333,129.06,23.990
28264,2023-10-12T19:30,1.093,1.894,5.185,14.286,112.01,23.950
28265,2023-10-12T20:00,1.138,1.833,5.313,13.333,120.01,23.990
28266,2023-10-12T20:30,1.180,2.159,5.103,13.333,121.77,23.990
28267,2023-10-12T21:00,1.228,2.083,5.112,13.333,142.87,23.990
28268,2023-10-12T21:30,1.179,2.143,4.666,4.444,15.57,23.950
28269,2023-10-12T22:00,1.234,2.068,4.684,13.333,134.25,23.990
28270,2023-10-12T22:30,1.315,1.967,4.769,12.500,128.01,23.990
28271,2023-10-12T23:00,1.342,2.377,4.888,14.286,129.06,23.990
28272,2023-10-12T23:30,1.329,2.050,4.735,5.263,22.78,23.990
28273,2023-10-13T00:00,1.360,2.426,4.930,5.000,16.19,23.950
28274,2023-10-13T00:30,1.312,2.014,4.912,5.263,20.23,23.950
28275,2023-10-13T01:00,1.325,2.266,4.849,5.405,13.55,23.900
28276,2023-10-13T01:30,1.389,2.232,4.760,5.263,18.30,23.900
28277,2023-10-13T02:00,1.283,2.170,5.031,5.405,29.64,23.850
28278,2023-10-13T02:30,1.271,2.077,4.822,5.405,34.30,23.760
28279,2023-10-13T03:00,1.163,2.043,4.621,5.556,22.16,23.760
28280,2023-10-13T03:30,1.278,2.029,4.970,5.714,28.93,23.720
28281,2023-10-13T04:00,1.144,1.780,4.885,5.405,124.85,23.670
28282,2023-10-13T04:30,1.108,1.881,4.836,5.714,27.53,23.630
28283,2023-10-13T05:00,1.105,2.116,4.854,5.263,37.46,23.580
28284,2023-10-13T05:30,1.032,1.872,5.008,13.333,114.91,23.540
28285,2023-10-13T06:00,0.953,1.694,4.778,12.500,104.19,23.490
28286,2023-10-13T06:30,0.973,1.618,5.027,5.714,36.67,23.440
28287,2023-10-13T07:00,0.951,1.727,4.895,13.333,98.65,23.400
28288,2023-10-13T07:30,0.912,1.623,5.039,5.556,42.82,23.400
28289,2023-10-13T08:00,0.856,1.552,5.069,5.556,35.70,23.400
28290,2023-10-13T08:30,0.887,1.439,5.505,13.333,116.14,23.400
28291,2023-10-13T09:00,0.879,1.393,5.688,14.286,110.87,23.400
28292,2023-10-13T09:30,0.845,1.705,5.542,5.882,38.69,23.400
28293,2023-10-13T10:00,0.819,1.405,5.547,14.286,97.68,23.440
28294,2023-10-13T10:30,0.818,1.250,5.247,13.333,119.75,23.440
28295,2023-10-13T11:00,0.746,1.206,4.941,12.500,103.39,23.440
28296,2023-10-13T11:30,0.798,1.270,4.995,13.333,103.13,23.490
28297,2023-10-13T12:00,0.814,1.363,4.903,11.765,113.15,23.490
28298,2023-10-13T12:30,0.823,1.230,4.957,12.500,135.92,23.490
28299,2023-10-13T13:00,0.827,1.509,4.710,13.333,108.23,23.490
28300,2023-10-13T13:30,0.811,1.240,4.814,12.500,100.41,23.490
28301,2023-10-13T14:00,0.779,1.412,4.504,5.128,111.31,23.540
28302,2023-10-13T14:30,0.778,1.269,4.579,13.333,109.37,23.580
28303,2023-10-13T15:00,0.832,1.551,4.772,13.333,117.46,23.580
28304,2023-10-13T15:30,0.813,1.325,4.949,12.500,115.79,23.630
28305,2023-10-13T16:00,0.824,1.529,4.681,12.500,125.46,23.630
28306,2023-10-13T16:30,0.836,1.592,5.053,11.765,125.02,23.630
28307,2023-10-13T17:00,0.793,1.302,5.307,12.500,113.42,23.630
28308,2023-10-13T17:30,0.763,1.321,5.254,12.500,121.94,23.630
28309,2023-10-13T18:00,0.730,1.208,5.287,11.765,122.03,23.630
28310,2023-10-13T18:30,0.816,1.325,5.880,11.765,138.56,23.630
28311,2023-10-13T19:00,0.754,1.297,5.319,11.765,146.56,23.580
28312,2023-10-13T19:30,0.757,1.320,5.629,12.500,109.20,23.540
28313,2023-10-13T20:00,0.753,1.325,5.472,10.526,119.48,23.580
28314,2023-10-13T20:30,0.765,1.456,5.373,5.556,29.99,23.580
28315,2023-10-13T21:00,0.801,1.210,5.551,12.500,139.70,23.580
28316,2023-10-13T21:30,0.815,1.382,5.302,11.765,36.76,23.580
28317,2023-10-13T22:00,0.839,1.283,5.901,12.500,137.15,23.490
28318,2023-10-13T22:30,0.842,1.499,5.670,12.500,123.00,23.490
28319,2023-10-13T23:00,0.924,1.347,5.514,12.500,153.06,23.400
28320,2023-10-13T23:30,0.949,1.639,5.153,13.333,149.11,23.350
28321,2023-10-14T00:00,0.986,1.980,5.309,6.667,127.66,23.310
28322,2023-10-14T00:30,1.250,2.395,5.413,6.452,177.42,23.310
28323,2023-10-14T01:00,1.479,2.382,5.856,6.667,163.00,23.260
28324,2023-10-14T01:30,1.524,2.708,5.801,6.452,172.49,23.260
28325,2023-10-14T02:00,1.694,3.876,6.059,6.452,164.67,23.260
28326,2023-10-14T02:30,1.815,3.323,6.208,6.452,166.69,23.400
28327,2023-10-14T03:00,2.095,3.712,6.609,9.091,170.91,23.350
28328,2023-10-14T03:30,2.297,3.995,6.655,9.091,183.48,23.260
28329,2023-10-14T04:00,2.108,3.440,6.322,9.091,170.21,23.220
28330,2023-10-14T04:30,2.024,3.459,6.310,8.000,176.45,23.220
28331,2023-10-14T05:00,1.931,3.188,6.118,9.524,171.61,23.170
28332,2023-10-14T05:30,1.802,2.875,5.903,10.000,167.04,23.130
28333,2023-10-14T06:00,1.776,3.030,5.871,9.091,177.59,23.130
28334,2023-10-14T06:30,1.814,2.576,5.994,9.524,164.58,23.130
28335,2023-10-14T07:00,1.923,3.480,6.334,9.524,173.11,23.130
28336,2023-10-14T07:30,1.828,3.038,5.963,10.000,183.04,23.130
28337,2023-10-14T08:00,1.717,2.612,5.681,9.524,174.78,23.130
28338,2023-10-14T08:30,1.700,3.197,5.789,9.091,169.33,23.130
28339,2023-10-14T09:00,1.666,3.181,6.243,9.524,168.98,23.440
28340,2023-10-14T09:30,1.677,2.582,6.085,9.091,161.77,23.760
28341,2023-10-14T10:00,1.575,2.532,6.212,10.526,158.69,23.900
28342,2023-10-14T10:30,1.526,2.502,5.938,8.696,179.17,23.900
28343,2023-10-14T11:00,1.623,2.616,6.396,10.526,165.99,23.950
28344,2023-10-14T11:30,1.605,2.507,6.695,11.111,166.78,24.040
28345,2023-10-14T12:00,1.713,2.810,6.667,11.111,163.26,24.170
28346,2023-10-14T12:30,1.684,3.603,6.742,10.000,173.55,24.310
28347,2023-10-14T13:00,1.499,2.371,6.566,9.524,161.59,24.360
28348,2023-10-14T13:30,1.430,2.524,6.504,10.526,174.08,24.400
28349,2023-10-14T14:00,1.641,2.589,6.911,9.524,172.05,24.400
28350,2023-10-14T14:30,1.504,2.310,6.644,10.526,170.03,24.360
28351,2023-10-14T15:00,1.458,2.192,7.004,11.111,163.26,24.360
28352,2023-10-14T15:30,1.649,3.490,7.068,11.111,168.63,24.360
28353,2023-10-14T16:00,1.460,2.482,6.678,10.526,173.02,24.270
28354,2023-10-14T16:30,1.640,2.558,7.146,10.526,166.08,24.220
28355,2023-10-14T17:00,1.508,2.629,6.989,10.526,170.65,24.130
28356,2023-10-14T17:30,1.730,2.518,7.448,11.111,173.20,24.040
28357,2023-10-14T18:00,1.743,2.570,7.777,11.765,167.04,24.080
28358,2023-10-14T18:30,1.691,2.945,7.292,11.111,167.75,24.170
28359,2023-10-14T19:00,1.620,2.954,7.064,10.526,169.94,24.080
28360,2023-10-14T19:30,1.687,2.825,7.296,9.524,168.80,24.040
28361,2023-10-14T20:00,1.812,2.745,7.745,10.000,162.21,23.990
28362,2023-10-14T20:30,1.653,2.904,7.056,10.000,174.25,23.900
28363,2023-10-14T21:00,1.684,3.131,7.241,11.111,171.35,23.850
28364,2023-10-14T21:30,1.689,2.482,7.326,10.000,170.38,23.720
28365,2023-10-14T22:00,1.595,2.660,6.723,11.111,163.17,23.630
28366,2023-10-14T22:30,1.659,2.781,6.828,11.765,169.68,23.490
28367,2023-10-14T23:00,1.546,2.800,6.690,11.765,168.63,23.350
28368,2023-10-14T23:30,1.417,2.142,6.003,11.765,167.22,23.310
28369,2023-10-15T00:00,1.478,3.068,6.265,10.000,167.13,23.260
28370,2023-10-15T00:30,1.329,2.314,5.965,10.000,167.48,23.220
28371,2023-10-15T01:00,1.347,2.350,5.759,11.111,156.23,23.220
28372,2023-10-15T01:30,1.225,2.044,5.386,10.526,165.46,23.220
28373,2023-10-15T02:00,1.181,1.761,5.299,11.111,161.68,23.170
28374,2023-10-15T02:30,1.091,1.803,4.891,9.524,162.91,23.170
28375,2023-10-15T03:00,1.099,1.715,4.827,10.526,157.81,23.170
28376,2023-10-15T03:30,1.050,1.885,5.040,12.500,151.04,23.170
28377,2023-10-15T04:00,0.991,1.589,4.941,11.111,159.22,23.170
28378,2023-10-15T04:30,1.048,1.603,5.412,11.765,152.01,23.170
28379,2023-10-15T05:00,1.017,1.629,5.518,14.286,152.89,23.220
28380,2023-10-15T05:30,0.998,1.799,5.549,13.333,149.02,23.440
28381,2023-10-15T06:00,0.939,1.527,5.504,13.333,157.55,23.490
28382,2023-10-15T06:30,0.943,1.741,5.564,10.526,147.70,23.580
28383,2023-10-15T07:00,0.956,1.849,5.697,13.333,151.92,23.580
28384,2023-10-15T07:30,0.949,1.481,5.796,13.333,155.00,23.630
28385,2023-10-15T08:00,0.854,1.637,5.308,12.500,159.04,23.720
28386,2023-10-15T08:30,0.939,1.422,6.151,13.333,157.90,23.810
28387,2023-10-15T09:00,0.939,1.526,5.867,13.333,149.64,23.810
28388,2023-10-15T09:30,0.878,1.338,5.849,13.333,155.09,23.810
28389,2023-10-15T10:00,0.934,1.592,6.243,13.333,154.47,23.900
28390,2023-10-15T10:30,0.864,1.517,5.746,13.333,150.25,23.990
28391,2023-10-15T11:00,0.806,1.406,5.473,13.333,153.86,24.080
28392,2023-10-15T11:30,0.821,1.378,5.639,14.286,156.58,24.080
28393,2023-10-15T12:00,0.896,1.619,5.684,11.765,152.98,24.080
28394,2023-10-15T12:30,0.903,1.701,5.487,11.765,154.30,23.900
28395,2023-10-15T13:00,0.900,1.505,5.546,11.765,160.71,23.900
28396,2023-10-15T13:30,0.871,1.524,4.830,11.765,161.59,23.850
28397,2023-10-15T14:00,0.943,1.616,4.960,11.765,161.77,23.850
28398,2023-10-15T14:30,0.854,1.708,4.654,11.111,172.23,23.990
28399,2023-10-15T15:00,0.853,1.385,4.820,11.765,160.80,23.950
28400,2023-10-15T15:30,0.778,1.239,4.279,10.526,172.67,23.900
28401,2023-10-15T16:00,0.857,1.550,4.585,10.000,163.70,23.950
